InvoiceId,OrderDate,ProductId,CustomerId,ShipMode,Quantity,Sales,Profit,Discount,TotalAmount
11610,2025-08-02,182,1063,First Class,1,920000,301000,0,920000
11611,2025-09-21,416,2451,First Class,1,450000,117000,0.05,428000
11612,2025-10-27,208,1413,First Class,3,2040000,635000,0,2040000
11613,2025-10-18,90,2099,Same Day,3,3750000,925000,0.05,3562000
11614,2025-05-05,66,1297,Second Class,4,720000,245000,0,720000
11615,2025-07-01,440,2287,Second Class,1,680000,151000,0,680000
11616,2025-01-06,144,1564,First Class,1,1250000,357000,0.05,1188000
11617,2025-02-19,220,534,Same Day,3,2040000,368000,0,2040000
11618,2025-10-19,167,365,Same Day,3,360000,63000,0.05,342000
11619,2025-05-26,336,2132,Second Class,4,2720000,772000,0.05,2584000
11620,2025-09-18,317,399,Second Class,4,1000000,299000,0,1000000
11621,2025-07-20,97,2238,Standard Class,4,480000,148000,0.1,432000
11622,2025-07-10,309,39,Second Class,4,1000000,215000,0,1000000
11623,2025-12-30,232,323,Same Day,3,2040000,711000,0,2040000
11624,2025-04-12,407,1229,Standard Class,2,640000,202000,0,640000
11625,2025-12-09,172,990,Second Class,2,1360000,278000,0,1360000
11626,2025-07-24,350,148,Same Day,2,500000,160000,0,500000
11627,2025-03-30,143,1778,First Class,1,180000,46000,0,180000
11628,2025-05-21,139,1627,Same Day,3,360000,75000,0.05,342000
11629,2025-07-18,333,449,First Class,1,180000,47000,0.05,171000
11630,2025-04-17,2,883,First Class,3,960000,311000,0,960000
11631,2025-04-27,481,1363,Second Class,2,500000,111000,0,500000
11632,2025-07-02,497,2212,Same Day,4,2720000,621000,0.1,2448000
11633,2025-02-03,258,424,Standard Class,2,900000,215000,0.05,855000
11634,2025-04-12,485,289,Same Day,3,1350000,418000,0,1350000
11635,2025-08-22,118,2326,Standard Class,1,680000,120000,0.1,612000
11636,2025-06-22,23,2168,Same Day,2,2500000,704000,0.05,2375000
11637,2025-09-29,457,476,Second Class,4,5000000,1413000,0.05,4750000
11638,2025-07-22,491,781,First Class,2,360000,65000,0.05,342000
11639,2025-03-18,40,254,Second Class,1,320000,97000,0,320000
11640,2025-05-24,189,186,First Class,3,540000,175000,0.05,513000
11641,2025-09-15,196,2428,First Class,4,3680000,716000,0.1,3312000
11642,2025-12-17,9,124,Second Class,2,2500000,682000,0,2500000
11643,2025-03-03,147,75,First Class,4,720000,169000,0,720000
11644,2025-02-01,289,711,Same Day,4,3680000,644000,0.05,3496000
11645,2025-03-19,409,2055,Same Day,4,1000000,293000,0,1000000
11646,2025-05-27,280,845,First Class,4,1000000,242000,0,1000000
11647,2025-03-16,401,534,First Class,2,500000,107000,0,500000
11648,2025-06-26,315,111,Second Class,1,1250000,248000,0,1250000
11649,2025-08-22,74,1090,Same Day,1,250000,74000,0,250000
11650,2025-05-17,415,2158,Same Day,3,750000,233000,0,750000
11651,2025-06-20,239,1810,First Class,4,720000,213000,0.05,684000
11652,2025-07-23,421,513,Second Class,4,3680000,833000,0.05,3496000
11653,2025-08-06,227,2208,Same Day,4,3680000,1059000,0,3680000
11654,2025-07-13,296,2397,Standard Class,3,1350000,260000,0,1350000
11655,2025-05-08,359,934,First Class,1,680000,217000,0,680000
11656,2025-03-03,133,2215,Second Class,3,1350000,446000,0.05,1282000
11657,2025-12-26,40,1700,Standard Class,4,1000000,265000,0,1000000
11658,2025-07-04,204,1595,First Class,1,450000,150000,0,450000
11659,2025-03-11,47,63,Standard Class,2,360000,91000,0.05,342000
11660,2025-06-06,34,603,Same Day,1,320000,73000,0,320000
11661,2025-05-12,301,1743,Standard Class,2,1840000,641000,0,1840000
11662,2025-09-17,92,338,First Class,2,900000,298000,0,900000
11663,2025-04-14,134,1411,Same Day,2,1840000,499000,0,1840000
11664,2025-06-25,294,1033,Standard Class,3,540000,188000,0,540000
11665,2025-05-29,275,719,First Class,3,360000,69000,0.1,324000
11666,2025-05-17,184,721,Same Day,2,900000,199000,0,900000
11667,2025-08-17,268,1494,First Class,4,480000,79000,0.1,432000
11668,2025-05-11,457,86,First Class,4,5000000,1442000,0,5000000
11669,2025-08-11,183,953,Second Class,3,2040000,467000,0.1,1836000
11670,2025-08-22,56,386,Second Class,2,2500000,492000,0.05,2375000
11671,2025-06-29,152,2096,Same Day,3,750000,216000,0,750000
11672,2025-01-30,440,1672,First Class,1,920000,177000,0,920000
11673,2025-05-15,360,455,Standard Class,2,240000,47000,0,240000
11674,2025-01-27,142,367,Standard Class,4,1800000,589000,0,1800000
11675,2025-02-27,121,612,First Class,1,920000,201000,0,920000
11676,2025-11-23,460,788,Second Class,1,250000,74000,0,250000
11677,2025-11-25,185,2448,Same Day,2,900000,189000,0,900000
11678,2025-08-25,22,2252,Standard Class,1,250000,83000,0,250000
11679,2025-07-05,116,1181,Same Day,4,1280000,323000,0.1,1152000
11680,2025-06-10,457,1928,Standard Class,2,1360000,403000,0.1,1224000
11681,2025-11-30,358,1915,Second Class,3,960000,281000,0.1,864000
11682,2025-06-09,26,942,Second Class,4,1800000,621000,0,1800000
11683,2025-12-05,168,2239,Same Day,3,750000,231000,0.05,712000
11684,2025-03-08,488,224,Standard Class,1,120000,28000,0,120000
11685,2025-05-01,130,415,Second Class,2,640000,147000,0.1,576000
11686,2025-01-10,7,376,Second Class,2,360000,83000,0.05,342000
11687,2025-12-16,82,2161,Second Class,1,450000,140000,0.1,405000
11688,2025-08-02,277,2469,Second Class,3,3750000,961000,0,3750000
11689,2025-10-22,356,301,Standard Class,3,750000,160000,0.05,712000
11690,2025-05-27,216,346,First Class,2,2500000,466000,0,2500000
11691,2025-01-04,20,125,Same Day,2,900000,258000,0,900000
11692,2025-09-10,334,789,Standard Class,3,360000,80000,0.05,342000
11693,2025-07-27,490,2021,Same Day,3,960000,302000,0,960000
11694,2025-07-06,345,587,Second Class,3,540000,143000,0,540000
11695,2025-02-11,263,343,Second Class,3,3750000,747000,0.05,3562000
11696,2025-03-28,142,2293,Standard Class,2,640000,144000,0,640000
11697,2025-05-12,132,1811,Same Day,1,450000,108000,0,450000
11698,2025-02-25,385,231,First Class,4,1800000,334000,0.1,1620000
11699,2025-10-09,110,1968,Second Class,2,360000,111000,0,360000
11700,2025-03-07,261,1600,Standard Class,4,3680000,779000,0,3680000
11701,2025-05-27,242,1649,Same Day,2,640000,175000,0,640000
11702,2025-11-15,318,1187,Second Class,4,720000,180000,0.05,684000
11703,2025-07-19,337,956,Same Day,4,720000,245000,0,720000
11704,2025-11-19,283,549,Second Class,1,1250000,225000,0,1250000
11705,2025-03-17,413,490,Same Day,4,1800000,589000,0,1800000
11706,2025-04-12,259,1629,First Class,3,2040000,611000,0,2040000
11707,2025-04-21,122,192,First Class,1,250000,80000,0.05,238000
11708,2025-11-18,159,658,Second Class,4,480000,103000,0.1,432000
11709,2025-10-01,194,1521,Standard Class,3,2760000,650000,0,2760000
11710,2025-11-22,201,2142,Second Class,1,180000,41000,0,180000
11711,2025-12-21,162,248,Same Day,4,720000,219000,0.1,648000
11712,2025-04-28,342,2432,First Class,2,1840000,468000,0.1,1656000
11713,2025-10-14,267,1629,First Class,1,320000,94000,0,320000
11714,2025-02-28,242,2317,Second Class,2,2500000,745000,0.05,2375000
11715,2025-07-25,461,349,Second Class,3,3750000,1184000,0,3750000
11716,2025-04-20,76,1629,Second Class,3,3750000,1247000,0,3750000
11717,2025-12-24,441,1283,Same Day,4,2720000,864000,0,2720000
11718,2025-07-01,367,562,First Class,2,360000,70000,0,360000
11719,2025-08-12,497,1988,First Class,3,2760000,958000,0,2760000
11720,2025-02-17,183,1664,First Class,2,640000,172000,0,640000
11721,2025-11-30,328,2219,Same Day,4,3680000,697000,0.05,3496000
11722,2025-02-09,227,1385,Same Day,4,720000,140000,0,720000
11723,2025-08-04,132,1920,First Class,3,960000,254000,0.1,864000
11724,2025-05-12,167,145,Standard Class,4,5000000,1252000,0.05,4750000
11725,2025-04-02,466,1791,First Class,4,1800000,362000,0,1800000
11726,2025-11-06,420,1417,First Class,1,320000,64000,0,320000
11727,2025-12-15,327,1138,Same Day,4,1800000,525000,0,1800000
11728,2025-04-18,316,1853,First Class,4,720000,205000,0.05,684000
11729,2025-10-23,267,1939,Second Class,2,500000,151000,0,500000
11730,2025-12-08,432,1095,Same Day,1,250000,51000,0.05,238000
11731,2025-12-01,183,188,Same Day,3,750000,259000,0,750000
11732,2025-11-03,417,1958,Same Day,4,3680000,652000,0.05,3496000
11733,2025-12-08,270,2240,Same Day,1,180000,44000,0.05,171000
11734,2025-07-12,298,1524,Same Day,4,1000000,184000,0,1000000
11735,2025-05-20,439,2108,Same Day,1,680000,230000,0,680000
11736,2025-10-01,454,2096,First Class,2,240000,53000,0,240000
11737,2025-03-30,276,1110,First Class,3,960000,273000,0,960000
11738,2025-05-12,249,2062,First Class,1,320000,110000,0,320000
11739,2025-12-16,22,2203,Second Class,4,1800000,368000,0,1800000
11740,2025-11-02,332,195,Second Class,3,540000,174000,0.05,513000
11741,2025-02-17,190,737,Standard Class,3,2760000,907000,0,2760000
11742,2025-11-25,237,369,Standard Class,4,2720000,775000,0.1,2448000
11743,2025-09-02,256,1133,Second Class,4,720000,192000,0,720000
11744,2025-03-17,117,1310,Same Day,4,1000000,183000,0.1,900000
11745,2025-03-23,105,615,Standard Class,3,2040000,372000,0,2040000
11746,2025-09-26,407,1394,First Class,2,360000,111000,0.1,324000
11747,2025-12-03,495,629,Same Day,3,960000,191000,0.05,912000
11748,2025-02-21,91,1802,First Class,4,480000,89000,0,480000
11749,2025-11-11,269,379,Standard Class,2,1360000,378000,0,1360000
11750,2025-10-15,109,1644,Standard Class,2,2500000,522000,0,2500000
11751,2025-03-26,135,1819,Second Class,1,1250000,231000,0.1,1125000
11752,2025-04-09,387,339,Second Class,3,540000,136000,0,540000
11753,2025-04-11,93,1252,First Class,2,900000,288000,0,900000
11754,2025-02-07,424,1821,Standard Class,2,1360000,473000,0,1360000
11755,2025-01-25,182,327,Standard Class,2,1840000,488000,0,1840000
11756,2025-07-24,270,297,Second Class,4,3680000,944000,0,3680000
11757,2025-10-29,358,408,Standard Class,4,720000,178000,0,720000
11758,2025-09-24,88,1571,Second Class,4,3680000,1227000,0,3680000
11759,2025-10-03,137,1197,Standard Class,3,960000,332000,0,960000
11760,2025-10-15,58,1570,First Class,3,2760000,844000,0.1,2484000
11761,2025-03-17,317,2084,Standard Class,4,1280000,248000,0,1280000
11762,2025-07-27,470,1205,Second Class,3,1350000,294000,0.05,1282000
11763,2025-08-02,52,2100,Second Class,1,120000,25000,0.05,114000
11764,2025-09-10,447,158,Standard Class,2,240000,73000,0.1,216000
11765,2025-12-21,291,524,Standard Class,2,500000,118000,0,500000
11766,2025-03-08,455,1003,Standard Class,2,1360000,443000,0,1360000
11767,2025-01-28,137,1796,Standard Class,1,180000,39000,0.05,171000
11768,2025-04-26,172,1211,Standard Class,2,640000,192000,0,640000
11769,2025-11-19,362,2072,Second Class,1,1250000,392000,0,1250000
11770,2025-02-13,148,116,First Class,2,640000,161000,0,640000
11771,2025-03-05,444,999,Same Day,3,1350000,270000,0.05,1282000
11772,2025-12-25,197,2397,Second Class,2,900000,192000,0,900000
11773,2025-09-29,269,1325,Second Class,3,2040000,550000,0,2040000
11774,2025-02-23,459,801,First Class,4,5000000,1229000,0,5000000
11775,2025-01-22,90,435,Standard Class,1,1250000,382000,0.05,1188000
11776,2025-04-24,444,1570,Same Day,4,2720000,484000,0.1,2448000
11777,2025-07-30,248,2132,Standard Class,2,640000,155000,0,640000
11778,2025-12-12,194,659,First Class,1,920000,213000,0.05,874000
11779,2025-06-09,283,1106,Second Class,4,480000,137000,0,480000
11780,2025-02-04,387,2274,Same Day,3,3750000,773000,0,3750000
11781,2025-07-03,225,1395,First Class,3,750000,202000,0.05,712000
11782,2025-02-12,108,390,First Class,3,2760000,639000,0,2760000
11783,2025-07-26,254,2005,Same Day,3,1350000,313000,0.05,1282000
11784,2025-02-07,324,1912,Standard Class,2,900000,197000,0,900000
11785,2025-05-31,491,2376,First Class,2,500000,82000,0.1,450000
11786,2025-01-06,242,1507,First Class,1,920000,245000,0,920000
11787,2025-03-29,139,2312,First Class,3,2760000,726000,0,2760000
11788,2025-10-25,217,22,Same Day,1,1250000,320000,0,1250000
11789,2025-05-31,372,1395,First Class,4,480000,130000,0,480000
11790,2025-10-17,248,2088,Second Class,1,120000,32000,0,120000
11791,2025-02-14,53,593,Same Day,1,120000,22000,0,120000
11792,2025-06-16,365,667,Same Day,1,680000,212000,0,680000
11793,2025-01-20,339,2365,Standard Class,4,3680000,600000,0.1,3312000
11794,2025-05-30,56,1467,Same Day,3,1350000,434000,0,1350000
11795,2025-03-29,264,2005,Same Day,3,540000,161000,0,540000
11796,2025-11-05,398,279,Same Day,3,2040000,527000,0.05,1938000
11797,2025-02-20,359,1259,First Class,2,900000,301000,0,900000
11798,2025-08-26,340,171,First Class,2,500000,151000,0,500000
11799,2025-01-15,98,774,Standard Class,3,2760000,842000,0.1,2484000
11800,2025-11-01,399,1537,Standard Class,4,1280000,407000,0,1280000
11801,2025-11-14,140,2144,Same Day,4,1800000,583000,0,1800000
11802,2025-07-27,205,2116,First Class,3,2040000,613000,0.05,1938000
11803,2025-10-20,60,2217,Standard Class,4,1280000,277000,0,1280000
11804,2025-04-25,423,199,Standard Class,2,240000,81000,0,240000
11805,2025-07-12,23,1444,Standard Class,3,1350000,467000,0,1350000
11806,2025-09-07,427,2408,Same Day,3,750000,207000,0,750000
11807,2025-11-13,95,709,Same Day,1,120000,38000,0,120000
11808,2025-08-26,73,1242,First Class,4,5000000,1424000,0.1,4500000
11809,2025-09-02,131,256,Standard Class,1,680000,126000,0.05,646000
11810,2025-11-21,181,1466,Second Class,1,1250000,415000,0.05,1188000
11811,2025-10-14,196,747,First Class,4,5000000,1253000,0,5000000
11812,2025-12-22,339,292,Standard Class,2,500000,104000,0,500000
11813,2025-03-14,384,2140,Second Class,3,960000,297000,0,960000
11814,2025-08-22,457,2450,Standard Class,2,900000,286000,0,900000
11815,2025-03-06,101,578,Second Class,1,450000,88000,0.1,405000
11816,2025-01-13,359,1594,Standard Class,4,1000000,273000,0,1000000
11817,2025-08-11,81,1917,Second Class,2,240000,71000,0,240000
11818,2025-04-21,103,678,First Class,1,920000,261000,0,920000
11819,2025-08-06,451,517,Second Class,3,2040000,439000,0,2040000
11820,2025-07-02,227,2014,First Class,1,680000,117000,0.1,612000
11821,2025-08-25,262,1483,Standard Class,1,180000,47000,0,180000
11822,2025-05-08,415,2032,Second Class,4,1280000,309000,0,1280000
11823,2025-05-23,459,2459,Same Day,2,1840000,547000,0.1,1656000
11824,2025-01-25,351,1168,Second Class,4,1000000,326000,0,1000000
11825,2025-10-14,422,1229,Second Class,3,360000,110000,0,360000
11826,2025-05-10,314,1575,Second Class,1,450000,123000,0.05,428000
11827,2025-07-21,236,576,Standard Class,2,360000,89000,0,360000
11828,2025-01-23,263,936,Standard Class,2,500000,99000,0.1,450000
11829,2025-03-17,170,2199,First Class,1,250000,50000,0,250000
11830,2025-05-21,381,1858,Same Day,2,2500000,560000,0.05,2375000
11831,2025-11-25,222,255,Same Day,2,360000,91000,0,360000
11832,2025-08-02,139,1408,Same Day,2,1840000,377000,0.05,1748000
11833,2025-03-26,21,1125,Second Class,2,240000,50000,0.05,228000
11834,2025-01-28,483,2346,Same Day,4,5000000,1518000,0,5000000
11835,2025-08-24,222,896,First Class,2,640000,153000,0,640000
11836,2025-09-09,175,1167,Standard Class,1,320000,72000,0.1,288000
11837,2025-11-18,434,63,Second Class,2,240000,60000,0,240000
11838,2025-08-03,486,1042,Same Day,1,320000,77000,0.1,288000
11839,2025-06-29,401,1422,First Class,1,180000,48000,0,180000
11840,2025-12-29,229,1357,Standard Class,1,1250000,334000,0,1250000
11841,2025-07-19,375,164,Same Day,4,5000000,1136000,0.05,4750000
11842,2025-11-30,387,1769,Same Day,3,2040000,535000,0.1,1836000
11843,2025-01-04,426,1716,Standard Class,1,920000,187000,0.05,874000
11844,2025-03-17,195,416,Same Day,2,500000,121000,0,500000
11845,2025-08-22,323,2474,Same Day,2,900000,174000,0,900000
11846,2025-03-22,260,2407,Standard Class,4,5000000,1072000,0,5000000
11847,2025-08-11,437,427,Same Day,2,1840000,330000,0.1,1656000
11848,2025-11-24,225,1371,First Class,1,680000,190000,0,680000
11849,2025-09-13,295,2435,Standard Class,1,320000,92000,0.05,304000
11850,2025-01-12,241,2491,Same Day,4,480000,110000,0,480000
11851,2025-12-13,271,534,Standard Class,4,1800000,430000,0.05,1710000
11852,2025-12-06,389,1597,Second Class,1,250000,78000,0.05,238000
11853,2025-11-12,192,769,First Class,4,720000,226000,0,720000
11854,2025-08-25,381,957,Standard Class,1,320000,56000,0.05,304000
11855,2025-10-18,154,791,Standard Class,1,120000,23000,0,120000
11856,2025-03-15,321,2475,Same Day,3,960000,262000,0,960000
11857,2025-12-13,430,1693,First Class,1,250000,65000,0.1,225000
11858,2025-05-27,469,1859,Standard Class,3,960000,249000,0.05,912000
11859,2025-08-24,333,1255,Second Class,4,1000000,200000,0.05,950000
11860,2025-06-05,415,1480,First Class,4,5000000,1655000,0,5000000
11861,2025-05-22,83,460,Same Day,1,920000,270000,0.05,874000
11862,2025-03-18,483,995,First Class,1,1250000,294000,0.1,1125000
11863,2025-05-10,175,613,First Class,2,360000,110000,0,360000
11864,2025-05-01,132,1563,Same Day,4,1000000,238000,0,1000000
11865,2025-07-08,183,2249,Second Class,4,1800000,456000,0.1,1620000
11866,2025-11-16,415,1130,Standard Class,4,720000,192000,0.1,648000
11867,2025-07-23,140,1421,Standard Class,3,360000,124000,0,360000
11868,2025-08-02,492,1350,Standard Class,2,240000,59000,0.05,228000
11869,2025-12-02,445,171,First Class,2,1840000,394000,0,1840000
11870,2025-05-31,91,2210,First Class,1,320000,83000,0.1,288000
11871,2025-03-08,220,1190,Same Day,1,250000,47000,0,250000
11872,2025-12-17,193,1411,Second Class,4,720000,150000,0.05,684000
11873,2025-11-14,96,2205,Standard Class,1,920000,207000,0,920000
11874,2025-09-27,296,1739,Standard Class,3,540000,120000,0,540000
11875,2025-08-24,116,1083,Second Class,2,1360000,325000,0,1360000
11876,2025-04-22,131,1080,First Class,2,1360000,288000,0.1,1224000
11877,2025-04-07,378,1960,First Class,4,5000000,1131000,0,5000000
11878,2025-03-31,467,1102,First Class,1,120000,36000,0,120000
11879,2025-09-25,430,1259,Standard Class,1,180000,36000,0,180000
11880,2025-04-16,476,1641,Same Day,3,3750000,1016000,0,3750000
11881,2025-02-14,96,436,Same Day,3,2040000,599000,0,2040000
11882,2025-05-17,456,921,Standard Class,1,1250000,283000,0,1250000
11883,2025-10-30,348,330,Same Day,1,320000,92000,0,320000
11884,2025-07-18,302,2213,First Class,4,5000000,1405000,0.05,4750000
11885,2025-07-22,256,651,Second Class,1,920000,212000,0.05,874000
11886,2025-07-28,419,37,Same Day,3,1350000,404000,0.1,1215000
11887,2025-05-18,119,448,Standard Class,3,2040000,605000,0.1,1836000
11888,2025-02-01,222,162,Standard Class,1,320000,67000,0,320000
11889,2025-11-06,445,433,First Class,2,900000,302000,0,900000
11890,2025-04-18,320,441,Second Class,2,2500000,874000,0,2500000
11891,2025-08-24,218,382,First Class,3,1350000,444000,0,1350000
11892,2025-03-21,318,1595,Standard Class,2,1840000,352000,0,1840000
11893,2025-10-20,196,2217,Standard Class,4,2720000,552000,0.05,2584000
11894,2025-01-31,415,2499,Standard Class,1,1250000,332000,0,1250000
11895,2025-03-02,325,1773,First Class,1,920000,204000,0,920000
11896,2025-08-21,351,843,Standard Class,2,2500000,640000,0,2500000
11897,2025-01-31,63,914,Standard Class,2,360000,82000,0,360000
11898,2025-11-27,75,282,Same Day,3,3750000,1099000,0,3750000
11899,2025-01-25,433,2017,Standard Class,2,1360000,299000,0,1360000
11900,2025-01-20,165,1084,Second Class,4,720000,178000,0,720000
11901,2025-07-30,154,290,Standard Class,4,3680000,801000,0,3680000
11902,2025-05-25,191,1760,First Class,2,240000,45000,0.1,216000
11903,2025-04-03,190,2140,Standard Class,3,1350000,302000,0,1350000
11904,2025-06-03,431,1912,Standard Class,4,720000,133000,0.1,648000
11905,2025-10-20,118,2280,Second Class,4,1280000,241000,0,1280000
11906,2025-05-21,361,2307,Same Day,3,2760000,777000,0.1,2484000
11907,2025-11-13,487,1431,Same Day,3,2760000,774000,0,2760000
11908,2025-08-06,345,806,Second Class,1,1250000,368000,0.1,1125000
11909,2025-11-16,483,1969,Same Day,3,360000,86000,0.1,324000
11910,2025-02-10,212,1199,Standard Class,1,250000,67000,0.1,225000
11911,2025-12-20,288,51,Second Class,3,2040000,433000,0,2040000
11912,2025-11-10,427,2417,Standard Class,2,2500000,787000,0,2500000
11913,2025-12-05,292,1520,Standard Class,4,1280000,378000,0.1,1152000
11914,2025-02-07,409,1143,Second Class,4,1280000,446000,0,1280000
11915,2025-06-29,119,886,Standard Class,1,320000,78000,0,320000
11916,2025-05-29,443,1241,Second Class,4,5000000,1087000,0,5000000
11917,2025-03-15,66,1786,Same Day,3,960000,199000,0,960000
11918,2025-06-08,253,328,Same Day,2,1840000,574000,0.1,1656000
11919,2025-02-06,12,1374,Second Class,1,920000,183000,0.05,874000
11920,2025-10-31,159,1653,First Class,2,240000,69000,0.1,216000
11921,2025-02-06,111,2024,Standard Class,3,540000,132000,0.1,486000
11922,2025-04-03,89,687,Second Class,4,1800000,522000,0.1,1620000
11923,2025-03-19,107,180,Standard Class,1,120000,27000,0.05,114000
11924,2025-07-04,473,62,Standard Class,4,720000,185000,0.05,684000
11925,2025-03-11,423,2101,First Class,4,480000,165000,0,480000
11926,2025-05-13,165,68,Same Day,1,320000,99000,0,320000
11927,2025-06-15,472,83,Second Class,4,480000,93000,0.05,456000
11928,2025-05-09,382,2089,First Class,3,1350000,420000,0,1350000
11929,2025-06-29,211,2446,Second Class,2,240000,56000,0,240000
11930,2025-05-24,496,2428,Same Day,1,920000,208000,0.1,828000
11931,2025-03-16,250,639,Standard Class,1,680000,154000,0,680000
11932,2025-10-18,453,1338,Standard Class,3,1350000,295000,0.1,1215000
11933,2025-10-20,373,491,Same Day,1,920000,240000,0,920000
11934,2025-10-09,179,853,First Class,3,540000,186000,0,540000
11935,2025-08-04,325,1081,Standard Class,3,2040000,639000,0,2040000
11936,2025-07-01,478,175,Second Class,4,1800000,400000,0,1800000
11937,2025-06-19,476,2336,First Class,3,1350000,366000,0.1,1215000
11938,2025-11-05,208,2455,Second Class,4,720000,235000,0,720000
11939,2025-07-17,210,861,Second Class,2,900000,265000,0.1,810000
11940,2025-02-19,466,2338,First Class,1,250000,86000,0,250000
11941,2025-05-31,467,468,Standard Class,3,2760000,915000,0.05,2622000
11942,2025-12-29,231,1268,Standard Class,1,680000,150000,0,680000
11943,2025-07-12,336,1304,Same Day,3,2040000,626000,0,2040000
11944,2025-08-16,84,1349,Second Class,1,320000,87000,0.1,288000
11945,2025-06-19,296,1405,Same Day,4,720000,147000,0.1,648000
11946,2025-06-02,408,1394,First Class,3,3750000,790000,0,3750000
11947,2025-06-11,363,1614,Standard Class,2,360000,123000,0,360000
11948,2025-10-13,60,1865,First Class,1,250000,56000,0.1,225000
11949,2025-03-26,63,1941,Standard Class,2,1840000,330000,0.1,1656000
11950,2025-10-21,363,2165,Same Day,4,5000000,1193000,0.05,4750000
11951,2025-11-09,249,522,Second Class,4,2720000,600000,0,2720000
11952,2025-06-23,335,132,First Class,1,120000,25000,0,120000
11953,2025-03-31,42,1646,Same Day,2,640000,147000,0.1,576000
11954,2025-10-03,463,1791,First Class,1,680000,181000,0.05,646000
11955,2025-04-13,236,1425,Same Day,4,1000000,292000,0,1000000
11956,2025-09-27,496,2479,Same Day,2,640000,126000,0.05,608000
11957,2025-06-09,462,2302,First Class,2,240000,48000,0,240000
11958,2025-05-12,170,1408,Standard Class,2,2500000,502000,0,2500000
11959,2025-05-16,253,93,Standard Class,2,240000,46000,0,240000
11960,2025-01-27,34,1685,Standard Class,3,750000,214000,0,750000
11961,2025-10-03,110,1149,Same Day,1,1250000,254000,0,1250000
11962,2025-07-06,63,1881,Same Day,1,920000,173000,0.05,874000
11963,2025-11-13,275,365,Same Day,4,1280000,351000,0,1280000
11964,2025-10-26,92,150,Same Day,2,640000,223000,0,640000
11965,2025-01-18,396,820,Second Class,3,2760000,558000,0,2760000
11966,2025-11-16,251,276,Second Class,3,750000,157000,0,750000
11967,2025-12-13,103,455,Same Day,3,2040000,458000,0.1,1836000
11968,2025-09-18,165,1925,Second Class,3,360000,67000,0.05,342000
11969,2025-10-30,380,1346,Second Class,4,5000000,1323000,0.1,4500000
11970,2025-07-08,140,1270,First Class,1,1250000,301000,0,1250000
11971,2025-11-27,491,487,Second Class,4,3680000,889000,0,3680000
11972,2025-03-09,135,27,Second Class,2,640000,190000,0.1,576000
11973,2025-08-18,10,1655,Standard Class,2,240000,64000,0,240000
11974,2025-10-20,248,2352,Second Class,2,640000,146000,0.1,576000
11975,2025-05-10,358,1184,First Class,1,250000,72000,0.05,238000
11976,2025-09-16,349,656,First Class,2,2500000,772000,0,2500000
11977,2025-01-18,165,1137,Second Class,3,2760000,678000,0,2760000
11978,2025-04-24,11,563,First Class,1,680000,229000,0,680000
11979,2025-07-20,98,1626,Standard Class,4,480000,134000,0,480000
11980,2025-01-10,285,364,Standard Class,2,640000,154000,0,640000
11981,2025-06-22,41,1522,Same Day,4,5000000,1398000,0,5000000
11982,2025-11-13,361,336,Second Class,2,500000,151000,0.05,475000
11983,2025-06-21,66,18,First Class,2,500000,115000,0,500000
11984,2025-12-07,444,1043,Standard Class,4,2720000,746000,0,2720000
11985,2025-02-14,184,2142,Same Day,1,250000,86000,0,250000
11986,2025-12-08,375,59,First Class,4,3680000,882000,0.1,3312000
11987,2025-05-12,72,2022,First Class,4,5000000,933000,0,5000000
11988,2025-12-30,71,368,Standard Class,3,360000,77000,0,360000
11989,2025-06-02,2,942,Same Day,4,480000,150000,0,480000
11990,2025-11-02,186,1684,Second Class,4,1280000,374000,0.1,1152000
11991,2025-10-10,87,644,Second Class,4,1800000,439000,0.1,1620000
11992,2025-09-24,130,1755,First Class,3,2760000,708000,0.05,2622000
11993,2025-12-27,135,1090,Second Class,2,500000,144000,0,500000
11994,2025-12-31,362,1642,First Class,4,5000000,944000,0,5000000
11995,2025-03-08,357,72,First Class,2,640000,145000,0.05,608000
11996,2025-11-17,12,636,Same Day,2,640000,158000,0.05,608000
11997,2025-11-23,151,2027,Same Day,1,320000,66000,0,320000
11998,2025-11-30,76,428,Same Day,1,120000,32000,0,120000
11999,2025-11-16,44,729,Standard Class,1,180000,35000,0,180000
12000,2025-11-05,230,1526,Standard Class,2,1840000,479000,0.05,1748000
12001,2025-11-25,30,1757,Same Day,2,360000,118000,0.05,342000
12002,2025-03-19,434,836,Second Class,3,3750000,1006000,0.05,3562000
12003,2025-12-10,114,608,Second Class,1,180000,49000,0,180000
12004,2025-06-04,52,2299,First Class,4,720000,201000,0.05,684000
12005,2025-09-19,290,2377,Same Day,4,1800000,347000,0.1,1620000
12006,2025-08-29,27,2076,Second Class,3,960000,189000,0.1,864000
12007,2025-01-02,110,2167,Same Day,3,1350000,423000,0,1350000
12008,2025-12-07,77,2088,Standard Class,2,640000,198000,0,640000
12009,2025-02-06,35,398,Second Class,3,960000,249000,0.05,912000
12010,2025-09-24,322,431,Second Class,3,750000,199000,0.05,712000
12011,2025-04-20,404,1451,Standard Class,2,900000,234000,0,900000
12012,2025-09-25,441,261,First Class,1,120000,23000,0,120000
12013,2025-06-04,148,928,Same Day,1,450000,130000,0,450000
12014,2025-04-18,104,1826,First Class,2,1360000,416000,0,1360000
12015,2025-03-28,393,637,Second Class,2,240000,83000,0,240000
